cpu,ram,disk,network,label
33.42,52.25,43.28,246.08,0
14.21,31.11,35.8,138.42,0
33.0,35.06,56.58,111.64,0
14.44,41.98,51.77,62.88,0
37.3,43.29,62.38,180.68,0
28.2,31.37,40.82,126.47,0
16.97,36.22,28.35,157.07,0
7.79,30.63,52.28,97.99,0
35.45,49.46,44.54,166.33,0
25.22,33.1,40.14,121.46,0
12.3,39.55,39.1,143.16,0
4.76,13.89,31.26,101.87,0
15.22,32.49,31.6,92.38,0
33.5,39.48,61.06,5880.0,1
99.24,92.18,90.36,5062.51,1
23.62,24.78,20.81,189.27,0
21.36,21.19,69.25,66.01,0
13.94,42.55,38.68,166.71,0
44.04,44.55,59.25,210.34,0
40.86,55.28,54.59,247.07,0
92.45,100.0,91.58,7800.96,1
44.43,38.81,70.67,145.69,0
53.81,43.69,53.79,142.67,0
49.78,49.52,58.37,204.85,0
26.37,37.77,38.87,137.32,0
21.7,35.12,47.47,142.2,0
15.9,30.2,32.93,175.11,0
7.5,28.05,91.1,108.7,1
19.74,25.66,33.46,55.49,0
50.68,56.92,47.82,216.01,0
23.58,46.14,44.5,153.68,0
95.96,51.07,38.1,179.21,1
43.09,47.35,60.31,285.12,0
34.75,30.97,58.1,126.16,0
43.99,63.21,54.04,142.79,0
51.03,56.61,62.6,168.27,0
23.79,34.8,20.13,177.96,0
23.81,46.11,50.08,218.99,0
33.56,34.86,66.55,174.73,0
23.01,44.99,38.71,169.61,0
32.56,36.54,36.9,80.34,0
40.86,30.29,44.67,105.46,0
63.64,67.67,82.78,854.28,1
45.87,39.6,46.4,233.0,0
22.72,29.45,48.85,62.27,0
30.78,48.34,53.19,159.27,0
97.5,90.04,94.97,5516.64,1
13.63,38.26,50.47,106.77,0
42.52,42.58,34.89,153.38,0
18.34,97.41,48.24,71.84,1
20.66,37.43,29.52,1873.75,1
50.56,53.83,43.63,219.43,0
50.32,47.06,53.23,204.85,0
47.59,49.16,91.79,346.29,0
21.31,47.1,90.41,141.57,1
35.9,34.2,47.35,205.38,0
26.0,33.37,27.93,143.7,0
25.42,55.7,43.39,154.64,0
31.0,38.44,41.47,145.35,0
16.81,27.11,40.7,112.53,0
30.06,46.22,45.29,37.66,0
38.64,48.98,44.31,286.65,0
28.43,18.21,58.98,189.08,0
29.83,29.93,30.8,178.07,0
74.48,66.71,83.84,779.06,1
30.66,50.61,61.26,228.82,0
33.08,39.35,29.95,122.63,0
9.93,32.55,39.53,6544.68,1
12.78,44.16,42.19,145.23,0
22.83,38.36,31.1,141.88,0
22.3,44.66,45.43,99.58,0
79.8,81.79,60.58,250.64,1
33.67,52.61,33.32,122.94,0
17.83,25.22,68.06,155.94,0
21.48,56.31,37.47,167.28,0
91.06,99.82,58.34,189.11,1
22.86,31.31,37.94,113.12,0
41.87,58.53,49.2,255.59,0
33.73,53.98,52.15,180.45,0
21.14,59.33,29.33,78.11,0
26.14,38.93,24.39,194.73,0
37.93,60.93,40.12,235.46,0
0.0,14.62,53.05,64.61,0
48.14,40.84,47.68,165.67,0
16.46,21.83,44.18,87.57,0
46.73,65.32,49.45,216.06,0
38.62,78.37,40.16,217.85,1
19.27,29.92,40.05,151.43,0
21.91,51.61,74.09,188.76,0
22.95,28.07,38.57,121.57,0
51.97,36.48,49.22,139.72,0
17.51,96.26,25.49,126.68,1
53.09,49.01,71.87,246.6,0
22.56,39.89,39.82,201.32,0
64.49,81.41,77.79,591.94,1
18.96,91.03,95.52,107.88,1
44.1,37.63,31.4,191.53,0
25.18,49.08,62.13,125.05,0
71.96,72.62,69.3,121.54,1
29.42,56.05,50.75,277.67,0
42.82,55.18,43.77,174.73,0
38.81,45.12,53.35,190.43,0
64.82,64.19,66.94,784.49,1
44.78,79.89,47.83,275.47,0
36.54,50.31,37.15,112.44,0
1.98,24.63,62.65,109.62,0
25.57,31.77,91.57,142.51,1
42.92,25.8,39.07,137.27,0
28.75,46.79,38.96,163.36,0
37.84,35.6,51.77,161.1,0
24.31,93.3,43.55,53.58,1
11.54,32.26,53.21,126.62,0
29.24,39.76,54.05,144.9,0
27.43,29.93,38.23,227.75,0
24.97,35.19,19.01,69.64,0
26.74,31.01,38.28,142.13,0
73.97,71.15,78.65,912.06,1
45.19,50.79,53.71,194.06,0
39.71,39.12,59.67,188.94,0
29.21,60.27,51.79,147.46,0
25.3,20.23,30.47,109.55,0
22.24,46.86,51.19,147.3,0
40.86,43.96,16.31,193.47,0
47.71,50.45,56.59,145.82,0
29.57,44.85,51.77,16.13,0
23.36,19.96,41.59,112.54,0
54.66,57.62,34.55,244.98,0
44.1,47.1,46.98,191.62,0
34.7,57.31,45.23,163.24,0
44.42,52.56,60.58,208.82,0
85.27,50.88,39.92,191.4,1
23.01,36.38,35.86,184.11,0
23.54,45.47,51.56,151.34,0
12.89,14.16,32.4,46.11,0
30.02,38.55,34.74,96.8,0
40.08,33.44,37.91,146.86,0
28.36,35.7,50.55,143.69,0
16.78,30.22,55.73,130.33,0
43.46,50.81,49.71,115.28,0
12.06,35.88,27.07,84.72,0
15.65,42.42,58.47,99.76,0
38.63,41.12,45.22,171.81,0
25.24,30.76,63.14,86.58,0
54.54,60.45,59.26,152.62,0
70.76,67.71,78.88,542.07,1
26.94,28.05,62.14,125.88,0
14.22,14.8,42.92,100.54,0
31.39,53.85,36.95,185.35,0
76.08,82.77,69.05,202.78,1
18.48,91.79,61.01,102.15,1
35.7,33.18,29.41,132.57,0
52.12,66.96,47.97,229.54,0
29.79,47.52,29.61,109.31,0
36.39,21.05,38.04,77.4,0
41.9,59.88,31.2,171.77,0
41.64,36.11,33.72,118.72,0
26.87,29.53,44.75,124.79,0
18.36,20.92,27.53,160.56,0
31.17,37.78,53.98,98.8,0
21.23,25.8,30.44,95.69,0
31.6,47.69,38.96,1935.32,1
18.54,34.88,44.17,90.27,0
100.0,40.17,37.45,107.66,1
34.98,67.15,29.38,220.81,0
92.56,47.09,24.15,100.96,1
20.48,23.67,53.26,50.63,0
24.51,31.52,45.4,87.98,0
22.43,25.73,26.36,132.11,0
72.78,52.0,67.86,237.02,0
18.67,22.51,29.45,109.47,0
28.54,39.23,48.08,148.74,0
37.1,63.44,57.25,187.78,0
24.1,16.2,37.1,60.07,0
87.94,36.23,55.6,163.89,1
29.56,49.6,61.11,122.69,0
27.23,38.07,46.79,209.85,0
14.69,23.8,48.51,164.48,0
55.83,62.25,54.63,242.83,0
87.48,29.76,17.48,2655.43,1
26.17,47.84,46.58,186.33,0
46.05,46.25,59.65,92.19,0
39.28,45.62,45.15,156.61,0
48.11,42.19,42.44,37.55,0
89.56,91.47,92.68,7352.07,1
18.48,32.54,6.13,126.41,0
100.0,85.84,38.45,177.79,1
32.9,37.45,42.12,79.97,0
47.2,55.01,61.98,264.17,0
23.96,29.12,64.87,98.63,0
34.36,44.75,34.03,182.99,0
23.75,29.57,34.38,111.27,0
53.24,74.89,100.0,229.99,1
44.32,53.85,43.79,161.14,0
11.03,35.49,38.65,111.02,0
8.36,30.9,48.17,19.56,0
35.45,45.85,56.85,129.0,0
19.73,30.9,37.54,176.36,0
40.42,61.7,73.58,205.58,0
5.29,15.83,30.51,104.32,0
59.5,71.0,44.94,198.5,0
8.31,20.53,53.67,74.36,0
46.12,44.25,72.36,220.43,0
15.93,93.17,100.0,86.01,1
32.25,37.39,37.13,258.63,0
23.67,27.38,64.83,118.83,0
41.12,55.46,46.63,142.28,0
22.52,33.17,80.67,112.58,0
0.0,7.42,48.43,5818.04,1
35.03,49.19,56.5,190.22,0
40.76,39.23,59.58,152.14,0
23.11,27.97,56.73,117.01,0
78.88,77.52,54.79,123.1,1
21.88,35.6,47.7,54.13,0
27.02,36.28,47.59,186.33,0
38.72,45.5,46.67,152.96,0
44.1,22.51,34.82,147.21,0
42.45,44.47,27.88,93.45,0
34.4,41.13,51.32,183.69,0
100.0,43.92,39.31,188.67,1
83.45,25.9,52.03,1492.71,1
53.72,53.11,52.71,197.65,0
86.2,34.35,42.94,177.52,1
37.48,26.05,38.12,104.04,0
39.0,59.29,64.53,2035.68,1
38.88,49.21,18.39,152.0,0
23.07,36.99,46.39,220.4,0
44.02,46.05,33.17,174.99,0
26.07,32.56,35.71,49.05,0
28.33,34.85,30.56,121.6,0
76.43,32.85,34.92,68.74,1
74.82,77.81,73.47,217.8,1
26.9,36.48,44.01,138.64,0
6.27,45.87,58.05,150.47,0
15.74,27.14,36.65,59.99,0
95.8,93.17,90.58,4139.61,1
76.89,83.83,34.59,109.35,1
89.05,28.82,49.03,3896.03,1
51.53,42.64,47.13,139.0,0
96.74,56.61,25.39,139.37,1
27.26,36.14,59.05,203.69,0
24.93,26.36,56.66,200.4,0
23.56,93.27,88.15,130.34,1
25.36,33.46,25.29,6002.35,1
14.74,47.17,42.17,232.48,0
91.78,98.62,96.03,6046.5,1
21.25,30.97,43.9,123.61,0
40.2,49.7,51.99,200.2,0
44.67,54.32,33.41,96.73,0
19.02,41.14,53.19,115.98,0
29.33,45.72,34.69,206.47,0
20.25,26.37,48.23,139.53,0
29.52,48.37,68.43,195.89,0
19.58,43.5,21.51,152.77,0
43.6,55.36,55.7,298.42,0
12.89,30.24,37.48,123.31,0
29.3,46.63,62.2,187.36,0
38.91,65.56,30.16,323.37,0
47.75,61.2,64.01,269.75,0
21.02,21.63,40.79,110.21,0
54.44,59.3,58.37,262.27,0
8.17,17.11,18.76,135.03,0
10.54,40.24,42.94,129.79,0
56.57,55.3,46.56,265.4,0
20.13,36.57,63.29,174.11,0
28.46,22.5,51.34,139.76,0
41.36,35.81,51.24,170.53,0
88.02,25.73,39.05,99.82,1
37.11,46.16,49.8,522.78,1
15.24,24.36,36.69,65.44,0
27.2,11.49,36.32,193.38,0
35.93,90.28,33.59,139.29,1
41.62,52.72,39.01,96.5,0
31.29,29.6,44.2,215.23,0
22.14,30.66,14.12,132.9,0
54.82,34.76,73.1,142.72,0
53.35,69.24,65.88,189.56,0
30.06,36.94,41.17,207.61,0
11.86,36.58,23.5,104.67,0
96.71,88.9,95.68,5134.54,1
100.0,52.56,50.85,2024.61,1
57.99,52.46,65.37,130.09,0
36.13,70.39,51.95,198.62,0
22.07,29.55,44.75,87.49,0
10.33,78.28,95.74,144.77,1
16.52,21.81,33.14,80.49,0
14.33,20.05,5.62,108.07,0
29.01,48.35,51.82,255.33,0
27.19,30.37,34.14,203.92,0
60.65,71.23,67.07,204.97,0
62.57,76.89,76.34,629.1,1
41.6,94.81,44.34,204.27,1
20.02,35.97,42.88,153.96,0
14.02,40.95,100.0,40.04,1
28.67,50.2,41.92,117.66,0
44.59,48.76,64.32,166.06,0
9.1,42.63,49.63,196.25,0
15.39,36.82,35.38,108.7,0
33.79,56.15,40.54,190.09,0
9.91,30.78,36.58,117.78,0
43.16,49.17,37.9,162.13,0
40.84,43.0,41.16,85.98,0
46.63,81.35,86.84,190.19,1
33.77,49.17,52.89,124.6,0
47.62,68.08,49.48,166.02,0
36.12,49.69,92.41,147.56,1
28.43,43.24,51.55,231.3,0
22.99,41.72,33.32,95.83,0
24.59,33.47,41.43,81.43,0
26.19,72.71,59.15,59.67,1
26.57,49.34,34.9,216.09,0
43.0,44.33,67.57,197.35,0
38.01,51.18,46.96,176.83,0
28.97,61.18,54.16,230.7,0
75.17,33.51,67.63,189.09,1
34.22,61.71,23.16,170.76,0
45.27,55.11,69.23,160.86,0
27.18,39.72,65.28,138.73,0
43.53,52.39,68.96,116.71,0
30.01,60.97,32.26,209.06,0
26.38,91.86,89.31,169.82,1
25.88,42.76,49.48,107.8,0
32.65,36.96,53.63,130.55,0
92.67,87.43,95.98,5595.47,1
14.12,18.57,49.11,76.66,0
18.64,40.63,37.59,92.84,0
34.71,42.82,45.05,154.65,0
80.03,75.52,76.83,662.04,1
12.9,45.24,51.39,144.53,0
5.29,21.35,22.92,91.38,0
46.84,55.7,45.13,247.59,0
28.07,51.07,53.38,109.88,0
35.69,36.26,29.53,155.82,0
17.26,36.03,56.92,62.44,0
32.52,40.96,56.42,140.56,0
55.71,48.1,76.03,162.91,0
24.18,52.81,47.51,129.53,0
46.04,65.08,51.93,236.74,0
13.18,36.53,44.97,146.91,0
15.76,38.29,61.31,127.54,0
17.5,19.73,20.73,113.13,0
48.35,52.07,58.27,244.89,0
29.88,46.9,57.55,174.4,0
5.88,29.1,44.83,88.91,0
21.64,39.55,56.92,207.37,0
64.74,73.92,68.57,257.59,0
0.0,37.96,37.75,118.34,0
49.18,61.29,66.7,238.64,0
25.92,31.66,61.81,224.16,0
7.5,31.7,35.73,10.0,0
29.66,40.32,55.3,221.17,0
34.91,20.43,33.42,156.28,0
36.33,44.07,40.23,54.44,0
46.24,48.49,47.47,147.02,0
25.9,21.56,49.72,170.74,0
33.97,28.53,31.17,134.41,0
25.08,44.76,51.33,169.17,0
25.13,29.25,30.25,62.83,0
34.73,45.4,48.86,74.17,0
20.71,37.15,52.31,141.64,0
24.48,36.83,87.45,98.29,1
22.36,45.82,41.06,120.27,0
40.17,45.94,81.18,212.26,0
37.62,53.47,35.05,166.98,0
27.01,56.57,30.61,145.88,0
35.01,54.0,39.54,185.44,0
81.66,38.66,70.24,196.13,1
35.12,62.83,56.01,258.81,0
28.81,44.91,49.34,121.04,0
43.69,39.18,33.27,108.07,0
43.8,64.49,69.42,100.06,0
12.77,27.62,42.15,105.15,0
32.15,34.24,50.83,145.96,0
31.17,41.93,41.81,151.97,0
10.23,29.62,59.69,73.78,0
89.55,85.65,45.71,184.41,1
31.63,37.82,39.69,173.68,0
24.15,31.88,38.77,98.29,0
8.65,24.41,32.72,57.0,0
33.19,23.74,43.98,155.38,0
16.31,20.41,33.78,119.87,0
16.82,13.69,33.31,103.08,0
50.24,86.6,87.49,250.29,1
37.67,58.57,43.8,157.21,0
31.63,33.28,60.41,159.16,0
26.27,91.79,52.69,143.47,1
35.53,39.35,28.59,106.84,0
50.04,67.23,41.45,293.26,0
27.92,45.31,29.46,182.16,0
27.58,31.19,59.25,215.18,0
58.74,49.58,44.43,156.11,0
27.88,33.77,28.51,75.06,0
0.0,20.31,42.7,138.7,0
42.56,45.56,57.75,175.61,0
30.59,56.02,31.61,124.0,0
50.72,58.81,54.31,216.28,0
19.63,39.17,48.1,157.65,0
95.7,43.66,46.25,166.72,1
45.85,54.95,48.02,238.82,0
21.96,40.62,35.75,177.36,0
43.95,53.0,48.4,212.72,0
31.29,49.39,62.02,162.29,0
12.04,91.62,36.67,163.77,1
18.69,27.59,46.08,138.9,0
40.34,47.58,47.17,199.29,0
46.99,61.23,49.14,186.27,0
21.46,29.95,57.65,18.76,0
27.5,39.56,59.02,118.7,0
28.2,50.46,58.42,187.35,0
28.02,23.7,27.46,119.43,0
29.4,37.99,40.96,194.97,0
47.0,48.51,75.82,195.51,0
29.85,31.44,38.85,123.75,0
42.29,58.91,50.99,196.57,0
23.33,36.97,59.28,100.01,0
98.05,76.88,44.9,88.84,1
68.83,75.09,75.94,827.04,1
16.47,23.18,64.81,125.48,0
42.39,71.79,33.89,320.41,0
41.89,38.22,50.93,149.36,0
47.0,67.67,58.33,166.09,0
72.35,70.59,92.57,704.34,1
22.35,26.81,24.4,137.9,0
33.51,60.5,57.35,200.52,0
12.06,21.72,40.12,36.73,0
30.04,8.77,39.45,46.14,0
4.74,22.86,39.62,77.01,0
57.8,64.1,46.24,157.41,0
10.1,31.38,68.09,133.77,0
40.84,36.52,35.42,160.95,0
7.42,34.77,41.06,185.08,0
11.17,78.19,90.27,10.0,1
16.32,35.5,56.47,103.29,0
74.73,62.86,66.47,868.28,1
27.21,41.47,56.35,139.86,0
3.43,17.46,51.94,70.0,0
40.18,44.58,47.44,188.08,0
21.44,36.35,30.6,100.26,0
25.89,36.32,52.38,133.55,0
37.63,50.9,56.56,184.11,0
44.42,62.69,37.8,235.12,0
29.43,56.04,93.02,182.27,1
27.59,36.66,54.31,154.4,0
43.79,38.27,64.37,159.98,0
30.41,43.12,60.16,107.53,0
15.09,29.53,35.18,131.98,0
30.25,35.7,62.6,116.98,0
13.27,93.52,45.4,181.87,1
27.44,54.26,42.54,167.54,0
39.73,41.57,48.5,245.6,0
28.57,45.84,50.03,203.57,0
36.63,42.16,40.64,141.09,0
7.04,23.95,29.18,103.91,0
27.23,38.54,62.09,111.3,0
28.72,51.73,52.47,113.22,0
97.17,48.03,37.99,204.46,1
88.07,35.89,48.01,2984.6,1
14.18,79.19,87.87,142.95,1
65.37,68.46,63.86,277.74,0
39.95,35.02,72.02,150.46,0
0.0,4.52,29.48,87.48,0
15.15,13.82,42.29,121.65,0
98.52,95.57,90.69,4534.38,1
33.76,28.99,40.14,189.24,0
49.86,34.14,84.15,166.79,1
28.62,39.75,48.39,208.16,0
20.21,37.02,54.98,156.24,0
89.9,28.28,34.86,208.37,1
8.5,21.46,60.84,186.85,0
29.28,18.3,48.16,65.98,0
23.48,36.08,42.89,1445.71,1
17.91,35.28,48.02,139.65,0
32.82,43.71,57.54,183.64,0
38.69,34.23,33.57,123.56,0
47.06,64.54,49.07,228.25,0
17.01,19.44,43.55,57.04,0
26.8,43.22,52.88,101.97,0
3.36,21.92,28.64,19.95,0
37.36,41.47,55.08,234.02,0
21.11,19.44,40.26,168.82,0
11.55,38.38,38.18,107.56,0
42.56,28.05,39.71,246.99,0
43.93,48.31,45.86,235.5,0
7.76,30.91,60.8,143.3,0
47.16,54.28,44.53,166.3,0
30.66,31.58,73.64,159.47,0
34.4,46.91,55.99,2640.76,1
20.34,15.77,45.35,82.28,0
36.49,50.4,47.96,110.93,0
23.23,35.08,42.78,73.84,0
40.5,39.65,24.32,123.74,0
35.19,52.81,58.52,137.7,0
31.04,44.54,55.51,113.37,0
26.11,46.15,48.4,168.55,0
22.63,30.58,47.72,158.04,0
84.33,88.75,98.44,5156.65,1
44.0,49.8,51.81,189.71,0
56.08,64.94,59.51,442.52,1
10.73,24.6,37.16,98.11,0
43.3,49.13,30.42,219.7,0
37.46,34.79,40.86,187.9,0
100.0,39.83,45.12,2250.01,1
51.88,51.06,52.75,258.58,0
19.59,23.08,45.48,88.15,0
24.33,26.68,49.24,209.33,0
19.29,27.81,37.34,118.27,0
29.82,41.07,48.01,98.46,0
31.57,22.7,42.55,99.59,0
12.08,38.3,54.18,122.77,0
42.53,80.93,56.62,208.54,1
12.47,32.47,32.4,199.37,0
10.89,32.38,47.97,123.94,0
49.28,41.46,54.66,257.59,0
10.73,29.59,30.8,160.08,0
95.62,98.81,90.84,4913.33,1
52.85,60.27,57.18,199.16,0
1.6,25.72,48.48,96.47,0
55.29,60.23,26.37,201.93,0
7.11,37.03,39.84,83.49,0
23.92,46.28,51.92,179.59,0
7.6,11.63,54.2,69.43,0
34.19,31.26,33.13,206.13,0
19.47,81.9,45.97,87.21,1
19.92,28.48,87.84,124.32,1
42.2,45.81,46.01,304.79,0
33.69,45.75,53.2,65.04,0
38.62,32.83,51.87,138.4,0
23.15,39.62,10.67,146.76,0
84.11,99.94,91.81,6772.34,1
11.66,36.82,53.98,36.91,0
19.43,31.83,53.07,159.29,0
80.55,77.09,66.68,714.56,1
31.41,33.94,22.99,126.26,0
78.06,31.96,36.15,102.56,1
37.76,76.39,87.19,182.69,1
16.61,44.95,39.39,65.13,0
39.11,56.7,33.98,172.85,0
22.89,18.37,64.78,584.88,1
22.35,32.89,14.14,134.17,0
13.67,20.9,30.03,31.91,0
98.22,46.05,33.83,175.99,1
28.91,24.45,74.89,131.89,0
0.0,90.83,81.66,10.0,1
39.38,77.01,59.22,180.52,0
29.52,42.26,37.66,108.58,0
42.79,60.18,68.22,202.24,0
8.22,31.42,21.26,113.92,0
49.69,40.88,40.72,208.66,0
33.61,50.04,46.49,173.1,0
13.58,33.1,46.93,66.61,0
29.43,31.51,40.4,72.07,0
52.79,56.88,59.78,265.23,0
31.66,38.94,37.23,156.4,0
42.1,37.07,46.83,223.37,0
55.63,59.09,45.13,245.59,0
27.97,39.09,49.06,137.79,0
24.68,21.93,33.55,106.98,0
43.41,60.87,31.42,67.79,0
17.24,85.16,48.65,168.35,1
47.26,52.12,39.65,240.22,0
20.19,10.82,50.12,63.19,0
100.0,94.08,89.3,6594.57,1
31.18,43.21,36.56,159.29,0
36.91,56.99,43.66,135.91,0
9.56,8.36,31.65,182.23,0
44.93,42.25,34.77,220.57,0
17.45,15.7,40.07,10.0,0
91.23,100.0,100.0,4855.78,1
40.88,44.59,32.8,278.26,0
34.8,35.07,52.46,76.54,0
34.85,37.81,64.68,229.19,0
45.85,43.03,33.73,203.96,0
33.31,27.46,25.77,127.03,0
26.75,28.65,39.13,164.03,0
32.02,38.62,26.13,220.17,0
18.44,22.13,46.5,198.53,0
7.61,14.48,50.1,62.33,0
33.31,33.33,21.7,191.92,0
23.6,99.27,51.79,66.28,1
69.91,76.8,72.88,719.75,1
27.04,51.89,61.69,115.91,0
67.36,83.85,61.72,511.56,1
22.56,27.36,28.8,192.01,0
44.39,57.61,51.03,134.32,0
53.93,69.73,22.7,290.01,0
24.8,37.45,100.0,107.74,1
59.58,45.63,30.82,217.14,0
29.87,46.52,47.32,111.11,0
22.68,32.73,47.21,149.57,0
24.51,44.95,38.21,104.29,0
1.26,16.48,22.0,145.52,0
48.57,61.27,60.96,117.3,0
44.63,28.16,36.16,261.96,0
15.63,24.61,31.5,127.75,0
62.88,74.34,45.89,203.8,0
55.84,70.56,50.35,190.04,0
25.15,37.38,48.53,136.25,0
38.09,52.26,24.0,178.85,0
35.85,52.18,65.43,212.82,0
88.74,38.11,47.84,2160.65,1
94.08,49.96,47.32,750.07,1
92.05,82.65,94.77,4502.06,1
8.31,31.79,32.9,72.56,0
33.64,52.79,38.28,121.23,0
59.41,43.55,63.44,116.67,0
16.59,31.68,23.2,142.57,0
33.34,53.06,48.44,176.71,0
41.03,27.12,50.95,161.36,0
13.95,20.24,45.56,120.21,0
12.89,29.27,46.8,117.2,0
30.03,28.72,41.7,178.41,0
10.49,26.06,41.34,116.43,0
51.38,47.07,46.36,191.61,0
28.49,55.2,41.67,89.46,0
39.99,35.3,33.6,201.07,0
100.0,57.72,71.26,3410.06,1
32.06,33.47,58.09,183.24,0
38.76,58.84,48.64,136.85,0
38.64,49.97,27.47,187.89,0
22.07,84.41,64.43,112.69,1
34.22,46.87,25.08,251.84,0
88.66,95.59,48.36,131.51,1
20.75,49.7,61.28,161.61,0
29.45,28.7,29.32,93.7,0
14.14,42.37,55.4,101.2,0
37.04,82.19,59.83,125.42,1
94.03,38.27,57.56,3443.24,1
42.18,40.53,63.32,141.63,0
41.08,26.89,72.73,119.35,0
21.25,51.13,43.12,164.48,0
34.08,24.52,46.23,376.22,1
44.56,50.85,45.78,724.37,1
6.94,34.33,32.77,72.53,0
30.22,50.91,32.68,212.93,0
53.78,51.77,67.06,228.58,0
54.69,48.91,41.36,181.55,0
25.84,30.25,34.95,90.69,0
22.8,53.72,33.33,164.56,0
91.01,93.14,100.0,6161.04,1
27.05,23.74,34.19,171.68,0
22.55,54.28,27.79,125.88,0
12.31,37.66,34.93,71.09,0
46.59,46.27,71.16,244.27,0
26.26,43.42,63.51,126.8,0
72.84,68.21,74.85,857.67,1
38.34,45.99,66.26,119.87,0
69.1,76.8,44.98,301.65,0
43.01,54.96,49.06,125.28,0
19.09,36.37,49.71,75.31,0
46.16,41.66,61.0,237.42,0
21.92,28.06,36.77,155.47,0
18.0,21.3,44.48,39.92,0
15.19,35.76,59.86,229.97,0
20.15,17.21,18.32,177.84,0
35.1,36.7,38.81,196.12,0
24.04,44.04,29.45,68.74,0
17.34,46.16,43.88,65.71,0
32.36,72.01,34.4,242.22,0
33.62,43.12,32.29,161.76,0
16.93,35.77,33.48,143.13,0
3.47,19.91,50.63,78.66,0
30.99,28.83,62.76,301.35,1
8.85,33.7,62.63,102.01,0
32.64,48.89,45.91,220.27,0
30.43,39.0,39.41,157.71,0
55.54,57.5,40.77,229.05,0
20.93,48.53,55.56,205.92,0
35.47,50.29,42.95,221.33,0
43.72,53.53,61.37,256.54,0
30.14,38.38,22.43,154.53,0
19.79,28.82,30.57,154.8,0
8.66,28.47,31.35,52.0,0
20.75,50.52,53.92,152.48,0
14.08,27.67,41.25,84.5,0
39.71,63.78,89.74,226.96,1
16.67,35.06,33.68,97.48,0
17.23,31.59,63.01,68.85,0
44.92,62.1,47.86,115.89,0
48.62,37.84,58.94,117.08,0
65.54,46.7,31.68,196.68,0
42.86,55.62,56.06,238.81,0
18.04,24.52,47.81,123.7,0
33.35,38.36,57.22,182.41,0
33.42,30.16,32.54,84.19,0
49.15,47.88,57.01,222.07,0
18.11,52.57,38.42,149.21,0
26.9,31.74,46.95,105.45,0
82.74,74.72,76.91,907.35,1
35.89,59.3,64.47,206.37,0
39.61,59.49,32.13,205.53,0
78.04,79.09,82.1,888.47,1
26.27,28.68,28.31,139.96,0
34.11,54.1,39.13,203.62,0
51.63,71.56,40.52,230.47,0
34.83,29.96,89.54,158.01,1
21.07,41.36,44.96,164.57,0
14.08,50.14,35.34,150.15,0
48.46,97.85,38.13,188.4,1
5.52,17.57,47.14,26.08,0
26.0,39.46,47.83,212.61,0
9.53,40.31,34.17,111.49,0
40.85,49.84,50.11,213.82,0
16.97,44.26,49.95,88.28,0
15.96,40.74,38.98,106.54,0
41.8,42.16,35.31,175.92,0
23.57,31.65,13.62,141.62,0
20.51,27.82,31.99,47.66,0
15.29,39.25,36.24,149.27,0
29.18,51.48,47.86,171.8,0
9.93,94.59,38.08,89.77,1
29.04,27.89,33.63,144.87,0
24.82,34.6,37.25,120.74,0
19.46,46.04,69.01,6489.57,1
15.41,44.3,39.26,143.05,0
38.52,35.71,46.14,127.15,0
26.02,48.61,59.06,226.28,0
35.32,57.42,42.4,133.76,0
13.43,37.25,29.08,193.26,0
38.05,53.02,30.1,210.53,0
37.59,53.35,56.17,170.33,0
25.8,31.16,47.35,113.03,0
37.99,46.93,50.64,227.46,0
28.27,39.43,96.32,165.83,1
30.75,77.91,96.35,78.81,1
23.57,41.91,35.42,77.25,0
33.67,37.05,54.42,124.58,0
30.71,47.19,40.87,78.6,0
55.54,57.27,59.26,201.56,0
20.69,43.69,18.39,153.74,0
36.31,36.03,35.04,185.26,0
91.22,47.62,51.71,2765.56,1
22.35,32.18,18.46,51.82,0
40.84,44.58,35.89,106.06,0
91.32,99.16,97.12,7008.03,1
25.8,29.47,66.94,113.86,0
30.49,36.75,51.77,162.75,0
20.54,29.93,54.64,175.83,0
21.48,25.9,43.43,76.28,0
31.76,45.74,27.38,188.59,0
57.34,71.84,69.94,248.03,0
17.81,8.91,8.43,89.0,0
63.99,60.28,59.47,210.94,0
42.68,35.56,30.88,127.88,0
100.0,86.35,100.0,7449.61,1
25.74,92.61,35.56,37.61,1
38.34,47.95,54.54,170.01,0
35.06,55.05,46.29,110.27,0
28.67,33.11,20.49,161.39,0
5.77,33.21,21.0,161.5,0
33.28,79.58,86.27,172.28,1
38.13,32.69,99.92,196.4,1
40.49,60.38,55.72,194.69,0
35.07,91.43,84.73,182.08,1
52.31,49.95,63.66,184.59,0
39.1,76.03,62.55,227.1,0
11.6,14.99,34.53,83.31,0
24.87,38.47,45.19,254.79,0
12.43,18.15,34.42,25.0,0
14.94,23.62,30.13,702.82,1
48.4,44.63,48.66,190.95,0
20.85,42.08,83.77,64.17,1
13.81,58.89,36.24,107.08,0
23.11,20.08,43.32,132.67,0
34.58,27.48,43.75,74.68,0
69.21,78.21,69.68,480.79,1
19.59,14.59,33.65,101.6,0
11.05,38.46,39.98,128.21,0
33.89,48.09,34.41,100.19,0
12.79,23.91,55.68,144.35,0
10.77,55.15,44.48,170.39,0
8.3,24.3,9.33,152.87,0
43.0,49.05,44.06,243.43,0
95.82,88.81,93.95,6924.07,1
26.76,37.94,38.23,168.32,0
95.59,7.87,41.38,40.65,1
